sample_idx,char_idx,obj_idx,query_pair,is_unknown,state_idx,target_state,queried_character,queried_object,question,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,cluster
262,1,1,3,0,1,bourbon,Charlie,dispenser,What does Charlie believe the dispenser contains?,7.7078905,-2.2412217,-2.8916152,-1.7738154,-1.008331,-0.63082945,2.9709368,0.71578586,-4.6541677,0.81481826,1
263,0,0,0,0,0,cocoa,Jack,horn,What does Jack believe the horn contains?,7.8298697,-1.1008065,-0.9503676,4.173551,2.1280878,0.40798932,-1.92199,0.6890437,-1.9260244,2.251957,1
264,0,1,1,1,-1,unknown,Jeff,urn,What does Jeff believe the urn contains?,-11.018382,-5.062407,-0.8917514,0.3903338,1.8736354,0.75483394,0.44906265,0.78776246,0.64415175,0.8250904,0
265,0,1,1,1,-1,unknown,Ben,horn,What does Ben believe the horn contains?,-10.344527,-3.1374645,0.5679079,0.1389333,0.6214823,-0.29423,0.37946194,0.38260332,0.3686922,0.2704978,0
266,0,0,0,0,0,cocoa,Hans,glass,What does Hans believe the glass contains?,7.9338794,0.47439304,-1.7755011,4.2836847,1.0114455,2.4943495,0.21645807,-0.54856336,-0.6151177,1.7620881,1
267,0,1,1,1,-1,unknown,Lee,tote,What does Lee believe the tote contains?,-10.848479,-5.118325,-0.8349475,-0.6604645,2.599135,-0.54208696,-0.422713,1.578342,0.8203621,0.657133,0
268,1,1,3,0,1,sprite,Greg,jug,What does Greg believe the jug contains?,8.434727,-1.760201,4.411848,-1.1916431,-3.5795507,-0.4060608,0.48972866,-2.0176048,0.9918829,0.9031367,1
269,1,0,2,1,-1,unknown,Ryan,jar,What does Ryan believe the jar contains?,-7.020652,6.9867735,-0.34968308,0.83201796,-3.9316752,-0.5361607,-2.9839637,-0.13228084,-1.654694,1.3749313,0
270,1,1,3,0,1,rum,Bill,cup,What does Bill believe the cup contains?,6.2740316,2.9818575,1.9372232,-4.039344,-0.93714434,-1.5940158,1.1458687,-5.018775,-3.908257,-2.4022713,1
271,1,1,3,0,1,soda,Fred,glass,What does Fred believe the glass contains?,8.615736,-0.62470657,2.4503024,-3.1496463,-1.8963526,0.04271076,-1.1038405,-2.9561179,1.044454,-0.21869917,1
272,0,1,1,1,-1,unknown,Joe,cup,What does Joe believe the cup contains?,-2.909918,5.643072,5.417077,-0.50888795,2.514255,-1.6089681,2.1518667,-0.43978843,0.24771659,0.04023643,0
273,1,0,2,1,-1,unknown,Alice,mug,What does Alice believe the mug contains?,-7.4369106,2.2506633,-0.16129816,0.46418044,-2.478855,-1.0691911,-0.3694344,-0.17438951,-0.27593374,-3.2263944,0
274,1,0,2,1,-1,unknown,Ellen,horn,What does Ellen believe the horn contains?,-8.663426,4.511153,-0.9968367,1.0742031,-1.4733884,3.5917838,-0.38512498,1.4371284,-0.7341564,-1.0158825,0
275,0,0,0,0,0,monster,Anna,vat,What does Anna believe the vat contains?,6.1532917,-4.18741,-0.35287142,4.0561357,-2.747776,-2.5093222,-3.5495217,1.9450886,0.71359646,-4.776071,1
276,0,0,0,0,0,monster,Rachel,pint,What does Rachel believe the pint contains?,7.628987,-4.137841,2.0432868,2.2478523,-1.2023909,-1.3117738,-2.732516,0.17456578,0.8480786,-7.140557,1
277,1,1,3,0,1,float,Rob,pitcher,What does Rob believe the pitcher contains?,4.301237,-1.9041839,5.5486183,-1.8904297,-7.161162,-0.9722505,-3.209726,-2.0826159,0.69002384,4.7015853,1
278,1,1,3,0,1,port,Keith,dispenser,What does Keith believe the dispenser contains?,6.0016055,-1.9837584,1.0852473,-0.6606283,-4.196063,-1.008047,0.047132347,1.9298444,-1.5705937,6.896096,1
279,1,0,2,1,-1,unknown,Peter,pint,What does Peter believe the pint contains?,-8.6005745,4.2041326,-0.37051493,0.40185615,-2.033909,1.336414,-0.21248126,0.5157954,0.7546943,1.7639861,0
280,0,1,1,1,-1,unknown,Sam,drum,What does Sam believe the drum contains?,-10.727273,-3.6719275,-1.8047954,-1.6463138,1.5505428,-1.5679126,0.110874474,1.7484325,0.47871625,0.73518467,0
281,0,0,0,0,0,punch,Gary,container,What does Gary believe the container contains?,8.74406,1.7327273,3.90346,1.6187938,3.4044464,-1.9839065,0.24406713,1.4543571,1.0783985,-0.53734636,1
282,1,1,3,0,1,cocoa,Laura,jug,What does Laura believe the jug contains?,10.79307,-2.244376,4.1568265,-0.6309909,-0.6344063,1.695365,-1.2470131,-0.1342225,-5.8809843,-0.24157144,1
283,1,0,2,1,-1,unknown,Ian,jug,What does Ian believe the jug contains?,-8.8735285,-1.2502869,0.22209087,1.140857,-1.3416933,-0.9055171,-1.1821723,-0.032828648,0.48621887,-0.9119529,0
284,1,1,3,0,1,champagne,Rachel,jug,What does Rachel believe the jug contains?,8.356369,-2.0966518,0.47318953,0.6682918,0.108264126,8.299801,0.9877586,4.0212884,-3.120147,-1.0463047,1
285,1,1,3,0,1,bourbon,Mike,tank,What does Mike believe the tank contains?,9.112975,-3.8570397,-3.1860816,-2.8354826,-1.1654434,-0.6082323,3.5158966,-2.2191865,-3.453063,-0.24035107,1
286,1,0,2,1,-1,unknown,Jack,jug,What does Jack believe the jug contains?,-7.9406123,5.682614,-2.1747231,1.2204939,-1.2922733,-1.1575562,0.25259387,-0.71617764,-1.7286041,0.27525282,0
287,1,1,3,0,1,sprite,Luke,jug,What does Luke believe the jug contains?,8.313165,-4.2386923,4.98218,-0.5854172,-1.6351798,0.59224653,1.0545614,-0.8325289,2.0741742,1.73812,1
288,1,1,3,0,1,port,Uma,flask,What does Uma believe the flask contains?,8.959449,-2.3622718,2.6634212,-0.3841941,-2.2646923,0.5937703,-0.17524269,3.027666,-3.6018727,-0.9176354,1
289,0,1,1,1,-1,unknown,Kim,flask,What does Kim believe the flask contains?,-10.477522,-3.9272346,-0.008236884,-0.34749782,1.6049666,-0.19419044,0.8544271,-1.6889622,-0.7504262,-0.7590691,0
290,1,1,3,0,1,bourbon,Sue,dispenser,What does Sue believe the dispenser contains?,8.028351,-1.9066199,-0.73886096,-2.5572927,0.0069378503,0.24764924,1.7830831,-1.0777075,-5.472999,-2.488429,1
291,0,0,0,0,0,wine,Rachel,tote,What does Rachel believe the tote contains?,8.206133,-0.47260633,-3.3735402,-2.5457606,4.820629,-4.969878,-4.0178227,4.2920074,0.6009069,-0.7389216,1
292,0,0,0,0,0,porter,Lee,tun,What does Lee believe the tun contains?,6.5923057,0.13541763,1.4311627,2.0902338,0.3867701,-3.0844684,3.794195,2.0958903,0.6427445,1.4268662,1
293,1,0,2,1,-1,unknown,Eve,pitcher,What does Eve believe the pitcher contains?,-7.0458565,5.6312933,-0.9506952,0.099226095,-2.5702186,0.15277632,1.459339,-0.5427689,0.55252665,-2.5730114,0
294,0,0,0,0,0,stout,Jane,pint,What does Jane believe the pint contains?,8.701745,0.9974102,-2.356998,2.912082,-2.1736293,0.48118624,4.563798,-0.6850435,4.69248,-3.774884,1
295,0,1,1,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,-9.518358,-3.2865224,0.07518138,-0.017547406,0.8951209,-0.088222496,1.2018429,-0.1981966,0.10555001,1.2138425,0
296,1,0,2,1,-1,unknown,Ryan,pitcher,What does Ryan believe the pitcher contains?,-8.563481,3.1080127,-0.60442334,-0.1064648,-0.6090847,0.21834007,-1.1342059,-2.5458598,0.08651069,0.09341873,0
297,0,1,1,1,-1,unknown,Scott,tank,What does Scott believe the tank contains?,-9.880529,-6.381619,1.0311215,0.2069535,1.151701,-1.4277163,-0.2129071,0.92702836,1.3364704,-0.5051704,0
298,1,0,2,1,-1,unknown,Megan,glass,What does Megan believe the glass contains?,-9.15299,1.9284046,1.107565,0.12591095,1.236267,2.4887228,-0.23547983,-0.25812745,0.29800937,-0.9857455,0
299,0,0,0,0,0,port,Beth,pint,What does Beth believe the pint contains?,7.554256,-2.0162244,-0.30561727,2.0058203,0.353398,0.30296847,-0.8490008,1.5235019,-0.6444537,-0.10937513,1
300,0,1,1,1,-1,unknown,Rob,tun,What does Rob believe the tun contains?,-10.555152,-6.7258544,-0.64122075,0.6821658,1.1906736,-0.47312498,0.08099363,0.5732909,0.91460574,-0.063623525,0
301,0,0,0,0,0,sprite,Ken,pitcher,What does Ken believe the pitcher contains?,9.078635,0.41937605,1.4167036,2.9744563,-1.1952554,-1.1323763,-0.94964534,-2.9693122,3.0661383,0.80703074,1
302,1,0,2,1,-1,unknown,Jean,bottle,What does Jean believe the bottle contains?,-6.8551474,5.603967,-2.4095552,1.1325107,-0.92339045,-1.8290107,0.58331275,-0.84977984,-1.5646095,-0.060054075,0
303,0,1,1,1,-1,unknown,Oscar,bottle,What does Oscar believe the bottle contains?,-8.725746,-0.8865088,0.7532519,-0.18757701,1.2831262,-0.5412528,0.5632409,-1.0805961,1.3621855,0.41351563,0
304,0,1,1,1,-1,unknown,John,vat,What does John believe the vat contains?,-10.415582,-5.041521,-0.31633547,-0.41414458,1.2107893,-1.0883539,0.6597703,-0.6723286,-1.232313,0.13608465,0
305,0,1,1,1,-1,unknown,Peter,container,What does Peter believe the container contains?,4.545568,6.4571548,8.368851,0.1582793,5.471528,-2.4235775,2.1391435,-0.6341248,3.4301844,0.24498972,1
306,1,0,2,1,-1,unknown,Eric,quart,What does Eric believe the quart contains?,-10.233501,-0.82993746,-0.9362639,0.691142,-0.19241962,-0.014154422,-0.24000147,0.75753325,0.16865118,-0.088028744,0
307,1,0,2,1,-1,unknown,Chris,tote,What does Chris believe the tote contains?,-8.545294,0.18460056,-0.4049354,1.7313539,-2.3054013,-0.82675266,-1.4899759,0.84094346,-0.19142242,-1.1619865,0
308,0,0,0,0,0,monster,Mark,cup,What does Mark believe the cup contains?,9.198795,-0.6093626,-0.45102724,2.334409,-3.9604893,-2.6240344,-1.495585,-1.0022188,2.6530535,-5.251225,1
309,1,0,2,1,-1,unknown,Sarah,urn,What does Sarah believe the urn contains?,-5.4477277,7.545405,-0.9699636,0.7615789,-1.8391501,-1.263621,-0.45075566,-0.76872927,-0.9840571,0.29748508,0
310,1,1,3,0,1,monster,Tina,urn,What does Tina believe the urn contains?,7.8164854,-3.620203,3.3516524,-0.092188686,-7.1137733,-1.6534708,-3.4609194,-0.46371105,-0.9552807,-2.523767,1
311,0,1,1,1,-1,unknown,Mark,urn,What does Mark believe the urn contains?,-10.861927,-4.7165933,-0.6034786,-0.18803062,1.7215829,-1.2792058,0.9611471,-0.7865335,-0.5136279,-0.35746723,0
312,1,1,3,0,1,milk,Dean,drum,What does Dean believe the drum contains?,10.3469715,-3.2723093,-2.0301983,-2.1274621,-2.3525996,-0.8986363,-2.228185,-4.5037313,0.75350547,0.8112846,1
313,0,1,1,1,-1,unknown,Laura,cup,What does Laura believe the cup contains?,-7.805104,1.1611557,2.8792448,-0.53220105,1.0145198,0.5620899,-0.052842457,-0.7436969,0.6943393,-1.0603036,0
314,1,1,3,0,1,punch,Tom,tun,What does Tom believe the tun contains?,7.073796,-3.0084736,3.0355554,-1.8159151,-1.404359,-0.68291485,0.28625828,0.14067556,0.017490955,0.32995215,1
315,0,0,0,0,0,stout,Paul,tank,What does Paul believe the tank contains?,7.6363463,-2.6378667,0.9632157,3.2022316,-0.97673243,-1.8817742,3.5692418,0.05106333,5.138373,-1.9392136,1
316,0,1,1,1,-1,unknown,Fred,flute,What does Fred believe the flute contains?,-9.696628,-2.2619634,-1.023703,-1.4600394,0.95412004,0.382769,-0.24714537,0.28094706,1.8110511,0.9475845,0
317,0,0,0,0,0,bourbon,Nancy,tank,What does Nancy believe the tank contains?,8.831898,-3.5385127,-1.2534839,2.2225714,4.006261,-0.36771798,1.5479479,-0.5560076,-2.8587983,-2.3734634,1
318,0,1,1,1,-1,unknown,Zoe,can,What does Zoe believe the can contains?,-10.944903,-4.894797,-0.6030864,-0.58454525,2.0165966,1.2837135,0.750292,-0.7213165,1.0201906,0.19302511,0
319,0,0,0,0,0,coffee,Rob,jar,What does Rob believe the jar contains?,8.1308365,0.053382263,-2.929272,1.3775206,0.97694576,1.5293615,-3.050207,-0.4083806,0.91763484,3.1759982,1
320,1,0,2,1,-1,unknown,Sam,cup,What does Sam believe the cup contains?,-8.914698,2.9864962,-0.111781724,0.86670285,-1.2373523,1.1699115,-1.7386465,-2.553779,0.451591,0.19904904,0
321,0,1,1,1,-1,unknown,Helen,flute,What does Helen believe the flute contains?,-10.190863,-4.235614,-0.5033714,-0.8805693,1.6251173,-0.92048234,0.95909476,-0.93794817,-1.609344,-2.1872082,0
322,0,1,1,1,-1,unknown,Max,bottle,What does Max believe the bottle contains?,-4.9744616,1.4534675,3.7219756,-1.4877257,1.6576016,-2.6985815,1.915919,-3.267942,-1.2788764,-0.5617567,0
323,1,1,3,0,1,juice,Liz,tank,What does Liz believe the tank contains?,8.327613,-2.3593717,2.045721,-0.92401314,2.3620129,0.8250392,-1.596172,0.47608256,-2.67224,-0.46361727,1
324,1,1,3,0,1,champagne,Kim,horn,What does Kim believe the horn contains?,5.183763,-0.8125893,-3.2651718,1.1101859,-1.2891555,6.3379593,1.9232146,5.053799,-2.8716066,0.9107739,1
325,0,0,0,0,0,bourbon,Fiona,horn,What does Fiona believe the horn contains?,7.8719044,-1.4894603,-3.6282513,3.0737746,1.689539,-1.030923,2.1350858,-1.1309673,-3.3686004,-2.2844107,1
326,1,1,3,0,1,bourbon,Alex,urn,What does Alex believe the urn contains?,8.992013,-2.1676037,-2.0358098,-2.0547175,-1.7004931,-2.0265632,4.1223817,-0.0075903074,-4.62422,-0.78680307,1
327,0,1,1,1,-1,unknown,Uma,horn,What does Uma believe the horn contains?,-10.495159,-1.8847038,-0.78855175,0.51499873,1.7329639,-1.18997,1.5956908,-0.39790657,-0.72204393,-0.051304642,0
328,0,0,0,0,0,tea,Lisa,urn,What does Lisa believe the urn contains?,6.2925034,-0.37343502,5.0443053,1.0829008,7.978825,1.7567022,0.031221304,-1.8207527,0.20702599,0.117743775,1
329,0,0,0,0,0,milk,Gwen,tote,What does Gwen believe the tote contains?,7.4060707,-3.3081625,-0.92715865,3.1334002,3.613941,0.7382207,-4.7586193,-2.820172,-0.04808472,-0.46175972,1
330,0,0,0,0,0,water,Jack,pint,What does Jack believe the pint contains?,6.3125257,-0.39557335,-5.178173,1.087739,1.495143,1.543865,-3.1571894,-3.1038609,6.3098574,3.0270576,1
331,0,1,1,1,-1,unknown,Will,bottle,What does Will believe the bottle contains?,-9.186118,-1.4580051,0.67632395,-0.16414914,-0.35082266,-1.354038,0.057990484,0.85537547,0.31531203,1.3929394,0
332,1,1,3,0,1,cocoa,Eve,flask,What does Eve believe the flask contains?,8.7065325,-2.0629895,3.445881,-1.81698,1.0663842,3.8791914,-2.07096,0.0071054148,-4.032875,-1.5804843,1
333,1,1,3,0,1,beer,Wayne,dispenser,What does Wayne believe the dispenser contains?,8.001368,-2.6182342,-3.7629113,-5.4095726,0.3307731,0.7005373,2.5892155,-1.430711,-0.54437095,3.0889316,1
334,0,0,0,0,0,milk,Tony,pint,What does Tony believe the pint contains?,7.1942453,-2.5838034,-2.5963328,2.1193218,1.7504666,1.3432968,-3.8497045,-4.8004375,2.613301,0.15486275,1
335,1,0,2,1,-1,unknown,Oscar,tank,What does Oscar believe the tank contains?,-8.388632,1.1612163,-0.41520882,-0.6644565,-0.10618469,-0.56782424,0.8323485,1.2670765,0.011385301,0.52803993,0
336,1,1,3,0,1,wine,Scott,horn,What does Scott believe the horn contains?,6.6665983,0.81467414,-4.8778067,-8.0197935,1.2897271,-4.6555014,-2.5199077,4.623645,2.9189398,0.7248874,1
337,1,0,2,1,-1,unknown,Joe,dispenser,What does Joe believe the dispenser contains?,-6.6027994,4.1649714,0.043683987,-0.048517283,-0.71208936,-0.058243938,-0.40311334,0.26846036,-1.5895667,1.1834921,0
338,0,0,0,0,0,juice,Rachel,tank,What does Rachel believe the tank contains?,7.3288646,-2.6851099,0.39031,2.3295748,4.0938487,2.1961672,-2.1362495,-0.59063286,-0.8337273,-2.1835632,1
339,0,0,0,0,0,espresso,Frank,cup,What does Frank believe the cup contains?,8.6578665,0.18642089,-2.4904275,3.329358,-0.25947714,2.6628175,1.4618586,-0.27914476,4.466227,3.0531871,1
340,1,0,2,1,-1,unknown,Fiona,jar,What does Fiona believe the jar contains?,-6.887876,2.3918848,1.0406637,0.92080015,-2.758147,-2.4498727,-1.4632068,1.0410407,-0.18819016,-3.2025623,0
341,0,0,0,0,0,ale,Susan,tote,What does Susan believe the tote contains?,7.2977457,-1.1964821,0.8097169,3.3789876,2.6828492,-2.2189734,-0.571406,0.8629047,-0.25324315,0.7098416,1
342,1,1,3,0,1,monster,Eve,jar,What does Eve believe the jar contains?,1.8181547,2.0680096,4.7881722,-1.2006806,-3.787407,-0.029446017,-2.867418,-1.7446616,0.34461874,-0.24559757,1
343,0,0,0,0,0,beer,Jake,tun,What does Jake believe the tun contains?,6.8882966,2.9794676,-1.5067943,-0.16715445,3.5646212,0.34220374,1.0779412,-2.2794483,0.052168556,2.8522842,1
344,1,0,2,1,-1,unknown,Susan,vat,What does Susan believe the vat contains?,-7.6528616,2.325509,1.3167512,0.6467426,-0.5198421,1.325424,-1.3178114,0.9394914,-1.1802692,-0.59163874,0
345,0,1,1,1,-1,unknown,Peter,drum,What does Peter believe the drum contains?,-10.977924,-4.8431654,-2.0407035,-0.70491,1.1644831,-1.5014325,-0.095233016,1.7964904,0.9355564,0.21684507,0
346,1,1,3,0,1,punch,Diane,cup,What does Diane believe the cup contains?,7.28997,2.1948082,2.3265188,-2.9161654,-1.9078757,1.9289392,-1.4095498,0.66301006,-1.0816327,-2.0692449,1
347,0,1,1,1,-1,unknown,Eve,jar,What does Eve believe the jar contains?,-10.432654,-4.557021,-0.03916476,0.13457467,1.9539145,0.23820981,0.7876667,1.0598899,-0.43460044,-0.145622,0
348,0,0,0,0,0,beer,Ruth,pint,What does Ruth believe the pint contains?,8.690604,1.4701672,-5.0053134,-0.7946678,2.305416,2.6283767,0.7958792,-3.74209,1.6433733,0.63448745,1
349,0,1,1,1,-1,unknown,David,dispenser,What does David believe the dispenser contains?,-9.869911,-2.6671903,-1.0463661,0.6976109,1.8801632,-2.0019476,1.1979396,-1.4230069,-0.44435102,1.1314571,0
350,0,0,0,0,0,champagne,Helen,cup,What does Helen believe the cup contains?,8.6237755,2.217287,-4.01199,4.812829,0.06883983,7.0001383,1.437325,2.9363794,-0.47763276,-2.1759531,1
351,0,1,1,1,-1,unknown,Jane,mug,What does Jane believe the mug contains?,-9.936288,-2.1039107,-0.2630885,0.012867689,1.510375,0.8245407,0.4505244,0.13721354,-1.2854294,-0.95646775,0
352,0,1,1,1,-1,unknown,Jim,horn,What does Jim believe the horn contains?,-10.132527,-2.8520207,0.73691624,-0.30839154,0.2862605,-0.5881881,1.0945066,0.8192544,0.63318115,0.35031873,0
353,1,1,3,0,1,champagne,Ellen,bottle,What does Ellen believe the bottle contains?,5.3594794,4.78388,3.1122031,-1.6653246,-0.4063303,6.906247,2.4804688,2.8372035,-1.6459085,-1.762501,1
354,1,1,3,0,1,wine,Charlie,urn,What does Charlie believe the urn contains?,8.809308,0.34642017,-2.277933,-7.0568085,2.7954762,-3.1737998,-2.558684,4.8334713,0.07034215,-0.22656333,1
355,1,0,2,1,-1,unknown,Tom,drum,What does Tom believe the drum contains?,-9.982247,0.8670843,-1.5832486,0.93865377,-1.3002236,0.9575713,-1.9215161,-0.75324345,-0.43574035,0.8198742,0
356,0,1,1,1,-1,unknown,Ben,can,What does Ben believe the can contains?,-9.097586,-0.5439332,0.6579933,-0.46752277,0.22486895,-0.9542122,0.48755106,-0.15023519,0.86339265,-0.51003176,0
357,1,1,3,0,1,rum,Wayne,mug,What does Wayne believe the mug contains?,10.181325,-1.1582257,-2.2586951,-2.3896875,-3.4902508,-4.1838818,1.2427814,-4.178374,-4.400131,-2.9283533,1
358,1,1,3,0,1,juice,Gwen,flute,What does Gwen believe the flute contains?,7.638011,-0.83489156,0.96125174,-1.2482048,1.6074241,1.7931709,-1.8841429,0.74921083,-0.6545993,-2.8751836,1
359,1,0,2,1,-1,unknown,Keith,tun,What does Keith believe the tun contains?,-7.8974175,1.8046539,0.45473748,-0.8965831,0.03993442,1.0667543,-0.4463075,-2.1222177,2.6430168,1.7899618,0
360,1,1,3,0,1,rum,Sara,horn,What does Sara believe the horn contains?,8.058198,-0.7625182,3.0972545,-2.8824146,-0.53627264,-0.5000402,1.8785237,-4.6182737,-4.9165845,-4.640548,1
361,0,1,1,1,-1,unknown,Chad,bottle,What does Chad believe the bottle contains?,-8.927801,-1.8780384,0.15751153,0.0018279077,-0.47769198,-1.0272282,-0.044694237,0.88173074,-0.20818439,0.62831885,0
362,0,0,0,0,0,gin,Gary,can,What does Gary believe the can contains?,9.306845,2.9594066,-5.389169,5.521362,1.4455198,-6.51781,2.878755,-2.4927828,-3.0023103,2.1707647,1
363,0,1,1,1,-1,unknown,Gary,tun,What does Gary believe the tun contains?,-10.750679,-4.9501977,-0.056422204,0.084611796,0.93729985,-1.1623751,0.7939994,-0.24553263,-0.27581558,0.16487838,0
364,1,0,2,1,-1,unknown,Chris,container,What does Chris believe the container contains?,-4.4947467,-0.688002,4.364266,-2.8428795,0.5937338,-0.40030056,-0.3937954,0.7379848,1.31207,2.6782956,0
365,1,1,3,0,1,float,Emma,horn,What does Emma believe the horn contains?,3.8291173,-4.598188,4.565856,0.021083172,-7.502144,0.15437518,-5.2674756,1.368071,0.68891513,3.996074,1
366,1,0,2,1,-1,unknown,Scott,tun,What does Scott believe the tun contains?,-9.445724,1.2243661,0.8848893,-0.15284318,0.3374492,0.09915135,-0.5094396,-0.8161289,0.8984163,-0.5629515,0
367,1,0,2,1,-1,unknown,Olivia,pitcher,What does Olivia believe the pitcher contains?,-7.1076517,5.439493,-1.3233364,0.9424671,-1.7466475,3.3876817,0.5570185,1.4109017,-1.0802209,-1.3818072,0
368,0,0,0,0,0,cocktail,James,can,What does James believe the can contains?,8.338857,-0.38517642,1.6442916,3.2264977,0.45691136,-1.0185182,-1.499153,4.256507,-0.14207189,0.2723894,1
369,0,1,1,1,-1,unknown,Dan,jar,What does Dan believe the jar contains?,-10.132967,-3.8819237,-0.043795265,0.2014658,1.2175728,-0.01504421,0.7331367,1.2056597,-0.065080725,0.69966054,0
370,0,1,1,1,-1,unknown,Julia,tun,What does Julia believe the tun contains?,-10.179754,-5.1220274,1.2436548,-0.15126693,0.9434496,-0.62074244,0.6072761,0.5889006,0.7786529,-0.52485543,0
371,1,1,3,0,1,tea,Linda,tun,What does Linda believe the tun contains?,6.6870527,-4.059809,1.7067417,-3.5335166,2.3975842,4.354945,-0.6081582,-3.428467,-0.1520355,-1.1659611,1
372,0,1,1,1,-1,unknown,Bill,vat,What does Bill believe the vat contains?,-8.019362,-2.319977,0.57056063,-0.7704617,0.709715,-0.70277596,1.3915342,0.66392446,0.66725385,0.5601842,0
373,1,0,2,1,-1,unknown,Fred,tote,What does Fred believe the tote contains?,-6.672382,5.2914977,-0.93109816,-0.43947387,-1.2555996,-0.104034275,-0.3945076,-0.7693946,-0.58594036,0.6953859,0
374,1,1,3,0,1,ale,Rob,drum,What does Rob believe the drum contains?,7.877105,0.06926814,0.48229456,0.17153655,-0.7773485,-2.113118,3.8335602,0.76799667,0.8621349,3.3564992,1
375,0,0,0,0,0,beer,Steve,glass,What does Steve believe the glass contains?,9.010327,2.7228885,-4.927106,-1.2630383,1.9853139,1.6621419,1.9409318,-3.4709997,3.6742065,1.4159567,1
376,0,1,1,1,-1,unknown,Tina,urn,What does Tina believe the urn contains?,-11.245315,-4.8801794,-0.52943236,0.15527867,1.2151589,-0.50927013,0.47483188,1.4091821,-0.29384923,-0.24907276,0
377,0,0,0,0,0,espresso,Josh,glass,What does Josh believe the glass contains?,8.76809,0.5725519,-2.1764543,4.0191,0.4077692,3.1633356,1.7679112,0.1597224,3.3928595,3.115587,1
378,1,1,3,0,1,monster,John,urn,What does John believe the urn contains?,8.197867,-3.869087,3.031697,0.2658481,-7.906227,-4.1416445,-1.7036904,-1.2589606,0.22370121,-0.21013615,1
379,1,0,2,1,-1,unknown,Ellen,urn,What does Ellen believe the urn contains?,-7.097063,4.46856,-1.8554332,0.54031783,-2.0603688,2.782353,0.06709266,2.0540137,-1.1330016,-0.4900051,0
380,0,0,0,0,0,stout,Alex,jar,What does Alex believe the jar contains?,8.130706,0.40021384,1.3081052,3.051673,-1.6137596,-1.9737954,2.3968213,1.407239,4.088836,-3.8519866,1
381,1,1,3,0,1,bourbon,Mike,pitcher,What does Mike believe the pitcher contains?,8.344135,-2.3099697,-2.8237534,-2.9718082,-1.2837911,-0.5421556,3.5135288,-2.475142,-3.5806057,-0.4287442,1
382,1,1,3,0,1,stout,Julia,pitcher,What does Julia believe the pitcher contains?,7.1836042,0.039500177,0.33822182,-1.7833883,-4.732577,1.9932734,5.7012796,-0.35258973,2.5745332,-4.969344,1
383,1,1,3,0,1,port,Quinn,jug,What does Quinn believe the jug contains?,7.717435,-3.5407808,0.50367457,-1.0833743,-2.5328302,-0.12154986,2.1076992,2.4355557,-3.1938543,2.2862053,1
384,0,0,0,0,0,gin,Dean,jug,What does Dean believe the jug contains?,9.769193,1.8727188,-6.220949,5.146343,1.124441,-5.424308,2.1939952,-2.1571488,-2.155497,1.9665353,1
385,1,0,2,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,-3.4069748,3.0299404,2.2215195,-2.5437937,0.9782986,3.3602202,2.3620634,1.7268612,0.40517431,0.42625988,0
386,1,1,3,0,1,champagne,Ken,vat,What does Ken believe the vat contains?,8.167957,-0.10522689,-0.3147068,0.5249628,-1.2620629,5.886833,3.525273,5.049258,-2.0331528,1.87606,1
387,0,1,1,1,-1,unknown,Heidi,container,What does Heidi believe the container contains?,4.9626923,6.0307336,8.299755,3.6095521,4.9321017,-0.29393095,0.2761798,1.9832292,-1.2492222,1.569979,1
388,0,1,1,1,-1,unknown,Rob,flute,What does Rob believe the flute contains?,-9.781793,-0.947053,-0.92648137,-1.655781,0.9237971,1.2860371,1.8905364,-0.36515644,0.41508853,0.6459564,0
389,1,0,2,1,-1,unknown,Tom,quart,What does Tom believe the quart contains?,-9.098624,-0.15422188,-0.23287778,0.79414463,-2.1645312,-1.0601978,-1.0988173,-0.5825104,0.24301784,-1.3429931,0
390,0,0,0,0,0,sprite,Max,tun,What does Max believe the tun contains?,5.971189,-1.3741376,3.5625296,3.93172,1.078489,-1.9271859,0.3632666,-1.2383944,2.1538203,1.007064,1
391,0,1,1,1,-1,unknown,Ray,pitcher,What does Ray believe the pitcher contains?,-10.944944,-5.1422443,-0.38579804,0.23408975,1.1321285,0.6780819,0.7122108,0.65764254,-0.6089184,0.78686064,0
392,1,1,3,0,1,bourbon,Ray,jug,What does Ray believe the jug contains?,8.8328495,-4.075599,-2.2770715,-2.4966402,-0.9794716,-0.94726825,4.2894797,-2.7751858,-4.728512,-0.17581151,1
393,0,0,0,0,0,sprite,Dan,tun,What does Dan believe the tun contains?,8.035438,-0.9113111,3.0385115,3.0746295,1.056912,-1.6300262,-0.19652419,-2.028699,2.5373685,0.70984095,1
394,0,1,1,1,-1,unknown,Steve,flask,What does Steve believe the flask contains?,-10.342167,-2.7934701,-0.74435693,0.18917763,1.3596759,-0.832569,0.7357321,-1.146026,0.45396513,0.6839012,0
395,0,0,0,0,0,sprite,Gary,urn,What does Gary believe the urn contains?,8.581401,-2.8522038,3.245885,3.5368543,1.0830926,-1.1288589,-1.1434455,-1.8398489,2.3806612,0.5963924,1
396,1,0,2,1,-1,unknown,Chad,tank,What does Chad believe the tank contains?,-4.494538,2.9568696,0.49178588,-2.8592343,1.0142423,-0.6022031,2.209417,-1.6560584,-1.6014873,-1.0646689,0
